Name,Date,Symbol,Open,High,Low,Close,Volume SOL
Solana,11/02/2021,SOL,9.0897,9.7425,8.72,9.2004,5694878.77
Solana,12/02/2021,SOL,9.2058,9.93,9.0353,9.2,2867258.84
Solana,13/02/2021,SOL,9.2007,9.5117,8.658,8.7441,3487478.68
Solana,14/02/2021,SOL,8.7448,9.23,8.5293,8.7158,2889949.04
Solana,15/02/2021,SOL,8.7234,9.38,7.7,8.8516,3424896.19
Solana,16/02/2021,SOL,8.866,9,7.9601,8.3002,2257217.69
Solana,17/02/2021,SOL,8.3035,8.45,7.5182,8.2357,3331645.44
Solana,18/02/2021,SOL,8.2412,9.32,8.23,8.9771,2479859.19
Solana,19/02/2021,SOL,8.988,11.85,8.5257,11.4912,7106323.06
Solana,20/02/2021,SOL,11.4845,11.8327,9.754,9.9869,4731324.37
Solana,21/02/2021,SOL,9.9849,11.6707,9.8101,11.0753,3694265.15
Solana,22/02/2021,SOL,11.0738,14.8,9.1,14.4191,14711670.8
Solana,23/02/2021,SOL,14.4176,15.8888,11.47,15.2244,24306320.76
Solana,24/02/2021,SOL,15.2389,18.2052,14.7917,17.1691,10777544.75
Solana,25/02/2021,SOL,17.1745,17.69,13.6579,13.8442,9520373.92
Solana,26/02/2021,SOL,13.8565,15.5083,13.1,13.5962,8029513.17
Solana,27/02/2021,SOL,13.5864,14.8359,13.01,13.1916,6232463.19
Solana,28/02/2021,SOL,13.1853,13.7739,11.417,13.0887,7231344.75
Solana,01/03/2021,SOL,13.08,15.5469,13.0102,14.9855,5511248.26
Solana,02/03/2021,SOL,14.9989,15.25,13.3544,13.9438,4128426.11
Solana,03/03/2021,SOL,13.9546,14.738,13.7018,14.0742,3277327.93
Solana,04/03/2021,SOL,14.0936,14.2737,12.736,13.0508,2764372.37
Solana,05/03/2021,SOL,13.0649,13.0992,12.1251,12.5382,2069391.25
Solana,06/03/2021,SOL,12.5507,13.31,11.9,13.0421,3061674.23
Solana,07/03/2021,SOL,13.0443,14.014,12.7049,13.8174,2999418.25
Solana,08/03/2021,SOL,13.8174,13.906,12.996,13.6028,2116684.52
Solana,09/03/2021,SOL,13.608,14.9921,13.1985,14.839,2594490.9
Solana,10/03/2021,SOL,14.85,15.2118,14.0525,14.2048,1943926.1
Solana,11/03/2021,SOL,14.2011,16.3222,13.67,16.031,4125742.57
Solana,12/03/2021,SOL,16.0519,16.5,14.0803,14.5597,3678388.38
Solana,13/03/2021,SOL,14.5532,15.4072,13.8439,15.3033,2632320.37
Solana,14/03/2021,SOL,15.2902,15.376,14.3399,14.4605,1750244.94
Solana,15/03/2021,SOL,14.461,14.8214,13.6179,14.1577,2020949.93
Solana,16/03/2021,SOL,14.1586,14.2933,13.1389,13.6392,2501657.49
Solana,17/03/2021,SOL,13.6379,14.2685,13.0326,14.2018,1703006.56
Solana,18/03/2021,SOL,14.1987,14.75,13.957,14.204,1576671.71
Solana,19/03/2021,SOL,14.2153,14.4883,13.8554,14.1552,1461762.29
Solana,20/03/2021,SOL,14.1588,14.9793,14.09,14.1894,1393209.56
Solana,21/03/2021,SOL,14.1788,14.3636,13.638,14.3372,1191850.82
Solana,22/03/2021,SOL,14.3372,16.59,14.1697,14.7964,5102991.54
Solana,23/03/2021,SOL,14.7962,15.227,14.0146,14.1552,2004427.43
Solana,24/03/2021,SOL,14.1433,15.3719,13.5842,13.5973,2317339.72
Solana,25/03/2021,SOL,13.5844,13.7329,12.47,12.9787,2292323.1
Solana,26/03/2021,SOL,12.9789,14.7921,12.3043,14.7664,2972281.77
Solana,27/03/2021,SOL,14.7751,16.8,14.7173,16.4589,4053893.7
Solana,28/03/2021,SOL,16.4516,19.38,16.3049,18.0645,7200727.49
Solana,29/03/2021,SOL,18.0645,19,17.6439,18.9504,3064381.78
Solana,30/03/2021,SOL,18.9504,20.87,18.9105,19.0685,3808354.1
Solana,31/03/2021,SOL,19.0645,19.8154,18,19.3861,2784733.45
Solana,01/04/2021,SOL,19.3818,20.3583,18.7433,19.0443,2230609.34
Solana,02/04/2021,SOL,19.0443,19.8003,18.345,19.7501,1773300.55
Solana,03/04/2021,SOL,19.7513,23.8476,19.7228,22.5,6266319.5
Solana,04/04/2021,SOL,22.4672,25.5309,21.9867,23.7755,5274539.83
Solana,05/04/2021,SOL,23.7755,24.78,22.7664,22.9717,2821214.21
Solana,06/04/2021,SOL,22.9876,25.3,21.7554,25.0548,3326493.23
Solana,07/04/2021,SOL,25.0548,27.5203,22.9078,26.5385,7815658.63
Solana,08/04/2021,SOL,26.537,27.9951,25.6431,26.9384,4209553.61
Solana,09/04/2021,SOL,26.9261,29,26.7097,27.6172,3037133.3
Solana,10/04/2021,SOL,27.6194,28.2948,25.9017,26.8021,2705997.06
Solana,11/04/2021,SOL,26.7993,28.649,25.5131,27.8517,2517685.81
Solana,12/04/2021,SOL,27.8598,29.9295,26.8049,28.5424,2842013.26
Solana,13/04/2021,SOL,28.5266,28.8162,26.2616,27.4507,2275774.43
Solana,14/04/2021,SOL,27.4571,27.5613,24.7,26.4067,3623963.28
Solana,15/04/2021,SOL,26.4182,28.2,25.4479,27.7816,2146653.64
Solana,16/04/2021,SOL,27.7946,28.2571,24.8547,25.2996,2673912.32
Solana,17/04/2021,SOL,25.2926,26.7914,24.8181,24.85,2442737.39
Solana,18/04/2021,SOL,24.8517,32.99,21.1,32.3358,11699397.05
Solana,19/04/2021,SOL,32.3324,36.095,29.8066,31.4711,12075270.9
Solana,20/04/2021,SOL,31.5303,32.8,28.81,31.7028,7036100.92
Solana,21/04/2021,SOL,31.6939,35.1801,30.1101,32.5534,6573327.09
Solana,22/04/2021,SOL,32.5965,41.1587,31.4586,38.9,14017530.86
Solana,23/04/2021,SOL,38.8718,41.74,31.4936,37.3893,14705148.48
Solana,24/04/2021,SOL,37.3018,43.6397,34.5861,40.8401,9722785.06
Solana,25/04/2021,SOL,40.8525,48.644,40.572,47.405,11964753.8
Solana,26/04/2021,SOL,47.395,48.499,43.267,43.878,11079170.6
Solana,27/04/2021,SOL,43.884,46.606,42.5,43.147,7101848.718
Solana,28/04/2021,SOL,43.147,46.962,40.516,44.833,7855066.319
Solana,29/04/2021,SOL,44.831,46.233,40.906,42.484,5805381.221
Solana,30/04/2021,SOL,42.452,44.313,41.21,42.786,3302673.311
Solana,01/05/2021,SOL,42.786,49.88,42.001,49.67,5804048.045
Solana,02/05/2021,SOL,49.646,49.99,45.904,46.897,3794411.245
Solana,03/05/2021,SOL,46.926,49,44.774,45.912,3686007.369
Solana,04/05/2021,SOL,45.935,47.81,42.26,42.636,4180557.381
Solana,05/05/2021,SOL,42.636,46,42.305,44.98,2772821.523
Solana,06/05/2021,SOL,44.965,44.98,42.55,43.496,2337263.012
Solana,07/05/2021,SOL,43.496,46.243,41.42,43.182,3259646.399
Solana,08/05/2021,SOL,43.154,46.65,42.275,45.612,2539093.011
Solana,09/05/2021,SOL,45.632,47.15,42.6,44.33,3095018.717
Solana,10/05/2021,SOL,44.33,45.89,39,42.854,2869549.017
Solana,11/05/2021,SOL,42.868,45.18,39.7,44.538,2758407.694
Solana,12/05/2021,SOL,44.579,49.243,42.18,43.709,7592760.128
Solana,13/05/2021,SOL,43.394,45.501,37.43,41.049,7162647.061
Solana,14/05/2021,SOL,41.051,44.897,39.901,42.7,3421838.277
Solana,15/05/2021,SOL,42.697,45.5,39.305,43.486,3357108.617
Solana,16/05/2021,SOL,43.462,52.6,41.602,46.85,13162867.43
Solana,17/05/2021,SOL,46.85,51.985,43.01,46.708,13839076.48
Solana,18/05/2021,SOL,46.747,58.38,46.051,55.977,12538546.7
Solana,19/05/2021,SOL,55.969,57.691,26.5,34.988,22259967.85
Solana,20/05/2021,SOL,34.987,53,32,44.42,17869805.91
Solana,21/05/2021,SOL,44.367,47.7,33.673,38.925,13740700.64
Solana,22/05/2021,SOL,38.925,40,31.134,31.222,10122098.01
Solana,23/05/2021,SOL,31.222,32.4,19.117,24.536,25787150.86
Solana,24/05/2021,SOL,24.53,32.19,24.496,31.416,15414302.32
Solana,25/05/2021,SOL,31.42,33.195,25.915,29.973,10300933.61
Solana,26/05/2021,SOL,29.985,37.25,28.858,35.43,10601343.23
Solana,27/05/2021,SOL,35.427,35.594,30.976,33.747,5698854.676
Solana,28/05/2021,SOL,33.761,34.551,28,28.989,6370726.751
Solana,29/05/2021,SOL,28.993,30.066,25.7,27.388,3911549.6
Solana,30/05/2021,SOL,27.407,29.781,25.586,28.588,3964240.919
Solana,31/05/2021,SOL,28.573,33.014,27.489,32.75,5173286.471
Solana,01/06/2021,SOL,32.759,33.285,29.852,30.938,4046865.202
Solana,02/06/2021,SOL,30.931,35.129,30.402,33.994,4549289.133
Solana,03/06/2021,SOL,33.994,41.523,33.736,39.602,7862225.094
Solana,04/06/2021,SOL,39.599,39.737,34.187,37.338,8825815.938
Solana,05/06/2021,SOL,37.356,42.787,36.982,39.633,8654823.195
Solana,06/06/2021,SOL,39.663,43.4,38.912,42.205,6151664.294
Solana,07/06/2021,SOL,42.2,44.2,37.8,38.235,8050031.335
Solana,08/06/2021,SOL,38.2,42.596,33.6,41.245,16902544.68
Solana,09/06/2021,SOL,41.245,44,39.291,42.032,10764252.94
Solana,10/06/2021,SOL,42.032,43.097,39.459,41.105,5155108.071
Solana,11/06/2021,SOL,41.091,41.376,35.074,36.157,4760990.078
Solana,12/06/2021,SOL,36.131,37.64,34.1,36.476,5196242.998
Solana,13/06/2021,SOL,36.492,39.442,34.72,38.706,4063329.112
Solana,14/06/2021,SOL,38.713,40.561,36.627,39.694,4590144.279
Solana,15/06/2021,SOL,39.7,41.741,39.154,39.536,3725999.561
Solana,16/06/2021,SOL,39.513,41.75,37.455,39.728,5055331.868
Solana,17/06/2021,SOL,39.73,41.264,38.211,39.265,3274621.978
Solana,18/06/2021,SOL,39.259,39.502,34.898,36.82,3777138.806
Solana,19/06/2021,SOL,36.802,37.318,34.901,35.19,2216638.028
Solana,20/06/2021,SOL,35.195,35.949,31.3,35.257,3938821.53
Solana,21/06/2021,SOL,35.248,35.499,25.925,26.59,8213916.627
Solana,22/06/2021,SOL,26.597,28.813,20.187,26.958,15788825.96
Solana,23/06/2021,SOL,26.957,32.9,25.626,30.837,11966311.25
Solana,24/06/2021,SOL,30.835,33,28.481,31.141,7214092.912
Solana,25/06/2021,SOL,31.144,32.989,27.949,28.641,7293143.176
Solana,26/06/2021,SOL,28.619,30.181,26.659,29.698,6492984.234
Solana,27/06/2021,SOL,29.691,31.95,29.186,31.897,5851211.914
Solana,28/06/2021,SOL,31.883,34.34,30.961,33.001,4996728.013
Solana,29/06/2021,SOL,33.018,35.837,32.665,33.97,4476285.792
Solana,30/06/2021,SOL,33.974,36,31.555,35.51,5361423.665
Solana,01/07/2021,SOL,35.51,35.567,32.17,33.271,4488924.899
Solana,02/07/2021,SOL,33.27,34.217,31.367,34,4324198.276
Solana,03/07/2021,SOL,34.001,35.406,33.217,34.498,3063406.141
Solana,04/07/2021,SOL,34.497,35.531,33.533,34.28,2972213.418
Solana,05/07/2021,SOL,34.278,34.49,32.37,32.908,3008984.082
Solana,06/07/2021,SOL,32.908,35.041,32.883,34.226,3289698.061
Solana,07/07/2021,SOL,34.221,38.1,33.82,36.673,4609258.553
Solana,08/07/2021,SOL,36.667,36.934,32.654,33.142,4495022.54
Solana,09/07/2021,SOL,33.134,34.46,31.976,33.315,2810263.602
Solana,10/07/2021,SOL,33.315,34.215,31.025,31.693,2838074.586
Solana,11/07/2021,SOL,31.716,32.568,31.3,32.182,1944815.804
Solana,12/07/2021,SOL,32.173,32.696,30.011,30.77,2251239.269
Solana,13/07/2021,SOL,30.77,31.096,28.81,29.136,1837132.436
Solana,14/07/2021,SOL,29.154,31.5,27.363,31.365,3434185.178
Solana,15/07/2021,SOL,31.365,31.485,27.975,28.545,3643011.529
Solana,16/07/2021,SOL,28.562,29.478,26.196,26.271,2923575.792
Solana,17/07/2021,SOL,26.269,27.836,25.979,26.802,2122389.101
Solana,18/07/2021,SOL,26.789,27.756,26.233,26.673,1727601.788
Solana,19/07/2021,SOL,26.679,26.71,23.975,24.509,3131177.977
Solana,20/07/2021,SOL,24.524,24.982,22.1,23.474,3555428.542
Solana,21/07/2021,SOL,23.484,27.461,22.8,26.7,4561993.007
Solana,22/07/2021,SOL,26.706,28.17,25.91,27.699,2643783.144
Solana,23/07/2021,SOL,27.7,28.713,26.385,28.516,3040520.321
Solana,24/07/2021,SOL,28.53,29.548,28.013,28.616,2678108.81
Solana,25/07/2021,SOL,28.626,28.898,26.5,28.248,2350991.534
Solana,26/07/2021,SOL,28.247,31.115,27.83,28.184,6221691.897
Solana,27/07/2021,SOL,28.183,28.95,26.893,28.103,3008374.757
Solana,28/07/2021,SOL,28.119,28.76,27.354,27.875,2329901.559
Solana,29/07/2021,SOL,27.891,31.888,27.319,31.235,3692050.445
Solana,30/07/2021,SOL,31.238,33.084,29.91,32.354,4970660.009
Solana,31/07/2021,SOL,32.354,37.004,31.653,36.744,4320145.537
Solana,01/08/2021,SOL,36.742,36.822,33.165,34.165,3490975.158
Solana,02/08/2021,SOL,34.178,35.95,33,33.167,3105881.294
Solana,03/08/2021,SOL,33.177,35.9,32.327,34.105,3490191.638
Solana,04/08/2021,SOL,34.094,36.658,33.236,35.76,2847838.669
Solana,05/08/2021,SOL,35.757,38.267,35.5,37.353,4059371.083
Solana,06/08/2021,SOL,37.354,40.4,35.611,39.525,3951317.574
Solana,07/08/2021,SOL,39.502,40.5,37.502,39.469,3561767.701
Solana,08/08/2021,SOL,39.454,39.549,36.896,37.65,2030535.723
Solana,09/08/2021,SOL,37.653,39.999,36.351,38.646,2128198.741
Solana,10/08/2021,SOL,38.646,41.678,38.183,40.64,2603195.665
Solana,11/08/2021,SOL,40.639,43.729,40.605,41.621,2512250.555
Solana,12/08/2021,SOL,41.619,43.401,39.316,41.102,2413664.412
Solana,13/08/2021,SOL,41.105,44.911,40.668,44.83,2281339.99
Solana,14/08/2021,SOL,44.859,44.874,42.727,44.14,1548818.722
Solana,15/08/2021,SOL,44.124,54.8,43.361,53.531,6264283.565
Solana,16/08/2021,SOL,53.515,69.132,52.269,62.016,15014364.93
Solana,17/08/2021,SOL,62.042,75.155,58.822,64.123,14953825.95
Solana,18/08/2021,SOL,64.135,80.5,59.722,72.663,15022132.45
Solana,19/08/2021,SOL,72.659,75.436,68.24,72.764,7819221.598
Solana,20/08/2021,SOL,72.8,80,70.873,78.643,5705076.722
Solana,21/08/2021,SOL,78.684,82,72.6,73.801,5131799.362
Solana,22/08/2021,SOL,73.852,77.6,71.244,72.775,2862187.053
Solana,23/08/2021,SOL,72.751,76.81,71.545,75.623,4150780.595
Solana,24/08/2021,SOL,75.647,79.45,68.5,70.527,6792636.137
Solana,25/08/2021,SOL,70.519,72.83,66.03,71.973,5069064.804
Solana,26/08/2021,SOL,71.982,78.3,66.2,74.92,6563670.747
Solana,27/08/2021,SOL,74.92,88.92,72.55,87.98,8785637.093
Solana,28/08/2021,SOL,87.98,97.82,85.59,96.22,5774371.258
Solana,29/08/2021,SOL,96.17,97.82,90.3,94.23,4171861.65
Solana,30/08/2021,SOL,94.23,116.84,93.58,110.25,11109542.62
Solana,31/08/2021,SOL,110.26,130.11,103.06,108.27,16509565.59
Solana,01/09/2021,SOL,108.27,119.72,105.89,110.71,8028303.79
Solana,02/09/2021,SOL,110.71,131.96,109.18,128.23,9206853.472
Solana,03/09/2021,SOL,128.2,148.99,128.12,146.4,11927061.37
Solana,04/09/2021,SOL,146.36,150.6,135.73,138.88,6134062.526
Solana,05/09/2021,SOL,138.88,144.99,134.74,142,4619885.42
Solana,06/09/2021,SOL,141.98,166.13,136.92,164.22,8435542.353
Solana,07/09/2021,SOL,164.19,195.48,128.01,173.46,24376489.01
Solana,08/09/2021,SOL,173.49,198,146.5,191.02,16666845.8
Solana,09/09/2021,SOL,191.02,216,180.7,187.9,16349677.82
Solana,10/09/2021,SOL,187.89,197.41,167.82,179.6,9055410.7
Solana,11/09/2021,SOL,179.6,193.51,175.14,179.04,6794663.25
Solana,12/09/2021,SOL,179.05,181.75,170.15,174.29,3661211.64
Solana,13/09/2021,SOL,174.31,175,150.3,169.53,8423839.46
Solana,14/09/2021,SOL,169.54,171.83,142.6,158.88,7981396.52
Solana,15/09/2021,SOL,158.72,166.5,153.69,158.79,6107319.6
Solana,16/09/2021,SOL,158.77,163.5,147.35,152.29,4739595.73
Solana,17/09/2021,SOL,152.3,153.55,134,147.58,7629925.55
Solana,18/09/2021,SOL,147.59,171.47,144.1,169.22,8229799.94
Solana,19/09/2021,SOL,169.22,170.96,150.6,152.76,4945800.1
Solana,20/09/2021,SOL,152.78,153.43,130.26,132.77,10153368.71
Solana,21/09/2021,SOL,132.77,144.64,116,124.29,9608867.72
Solana,22/09/2021,SOL,124.3,151.36,122.1,148.02,7460596.34
Solana,23/09/2021,SOL,148.02,152.5,142.92,149.91,5188932.77
Solana,24/09/2021,SOL,149.9,151.2,128.15,139.13,6710404.45
Solana,25/09/2021,SOL,139.11,144.18,133.54,136.06,3212733.31
Solana,26/09/2021,SOL,136.05,140.81,124.8,135.64,4342156.13
Solana,27/09/2021,SOL,135.7,148.92,133.72,136.35,5195624.27
Solana,28/09/2021,SOL,136.34,139.4,128.17,132.2,3899945.58
Solana,29/09/2021,SOL,132.22,140.17,131.12,135.25,3685498.28
Solana,30/09/2021,SOL,135.24,142.95,134.02,141.37,3361454.58
Solana,01/10/2021,SOL,141.38,164.95,138.25,161.56,6742166.88
Solana,02/10/2021,SOL,161.62,175,156.06,168.98,5059987.02
Solana,03/10/2021,SOL,169,177.79,165.58,172.98,4233767.25
Solana,04/10/2021,SOL,172.99,173.34,162,167.13,4312499.92
Solana,05/10/2021,SOL,167.13,170.18,159.68,164.62,3378441.71
Solana,06/10/2021,SOL,164.64,165.42,150.1,153.87,4499161.76
Solana,07/10/2021,SOL,153.9,161.42,150.34,154.26,3251376.58
Solana,08/10/2021,SOL,154.26,168.97,152.39,158.86,3735085.38
Solana,09/10/2021,SOL,158.88,161.54,154.18,156.84,1833309.02
Solana,10/10/2021,SOL,156.8,158.5,145.55,147.55,2037895.69
Solana,11/10/2021,SOL,147.56,154,140.24,144.77,2211323.14
Solana,12/10/2021,SOL,144.79,153.5,137.61,152.32,3377483.32
Solana,13/10/2021,SOL,152.35,155.56,144.28,148.04,2760546
Solana,14/10/2021,SOL,148.05,155.65,147.27,150.02,2654600.61
Solana,15/10/2021,SOL,150.01,165.75,146.68,163.18,5388612.07
Solana,16/10/2021,SOL,163.15,164.8,156.36,157.54,1985241.59
Solana,17/10/2021,SOL,157.54,167.65,153.13,160.12,3070422.13
Solana,18/10/2021,SOL,160.11,162.98,154.91,157.12,2240606.17
Solana,19/10/2021,SOL,157.12,159.45,153.06,155.78,1821550.17
Solana,20/10/2021,SOL,155.77,176.87,155,176.72,3884374.7
Solana,21/10/2021,SOL,176.72,194.21,176.7,190.5,7853710.77
Solana,22/10/2021,SOL,190.46,215.1,187.96,196.29,8364239.42
Solana,23/10/2021,SOL,196.29,205.78,191.86,197.75,3274703.05
Solana,24/10/2021,SOL,197.75,204.86,185.22,202.14,3573960.26
Solana,25/10/2021,SOL,202.15,218.93,198,209.7,4914479.29
Solana,26/10/2021,SOL,209.73,214.2,196.36,199.85,3168707.16
Solana,27/10/2021,SOL,199.87,205.49,176.94,184.49,5003626.21
Solana,28/10/2021,SOL,184.45,201.38,181.64,195.42,3503774.6
Solana,29/10/2021,SOL,195.37,205.22,194.45,200.41,2484214.02
Solana,30/10/2021,SOL,200.36,200.62,187.3,195.7,1609573.37
Solana,31/10/2021,SOL,195.69,205,185.31,202.49,2375757.35
Solana,01/11/2021,SOL,202.53,211.66,197.7,203.9,3150076.28
Solana,02/11/2021,SOL,203.91,222.22,200.97,220.82,2876704.542
Solana,03/11/2021,SOL,220.81,247,215.69,243.37,5253716.352
Solana,04/11/2021,SOL,243.37,250.5,234,247.07,3552648.58
Solana,05/11/2021,SOL,247.06,248.84,230.34,236.06,2233800.23
Solana,06/11/2021,SOL,236.04,259.9,234.79,258.44,3046062.46
Solana,07/11/2021,SOL,258.41,258.66,245.65,249.68,1923092.87
Solana,08/11/2021,SOL,249.62,253.3,240.68,248.26,2301351.76
Solana,09/11/2021,SOL,248.27,253.22,237.62,239.04,2217088.06
Solana,10/11/2021,SOL,239.06,248,217.5,233.09,3092477.23
Solana,11/11/2021,SOL,233.06,246.5,229.4,233.37,1997993.9
Solana,12/11/2021,SOL,233.34,239.09,220.83,228.48,2114721.23
Solana,13/11/2021,SOL,228.46,241.97,224.79,241.59,1458387.39
Solana,14/11/2021,SOL,241.58,242,230.4,238.64,1075144.87
Solana,15/11/2021,SOL,238.63,246.36,234.49,238.2,1921128.24
Solana,16/11/2021,SOL,238.18,238.21,213.81,219.04,2557623.67
Solana,17/11/2021,SOL,219.09,222.44,209.53,218.94,2094790.54
Solana,18/11/2021,SOL,218.9,222.78,186.5,195.01,3077799.94
Solana,19/11/2021,SOL,195.19,219.59,188.99,215.25,2712585.78
Solana,20/11/2021,SOL,215.25,221.17,205.84,217.63,1560552.25
Solana,21/11/2021,SOL,217.64,240,210.53,230.51,1888280.05
Solana,22/11/2021,SOL,230.56,231.99,211.6,215.59,2456703.81
Solana,23/11/2021,SOL,215.58,226.08,210.91,221.75,1654017.24
Solana,24/11/2021,SOL,221.76,222.47,200.14,205.7,1878172.55
Solana,25/11/2021,SOL,205.76,216.35,201.93,209.97,1764837.19
Solana,26/11/2021,SOL,209.94,210.53,182.7,192.42,2776105.44
Solana,27/11/2021,SOL,192.37,199.39,190.61,192.74,1028955.27
Solana,28/11/2021,SOL,192.74,202.1,180.93,200.69,1560980.85
Solana,29/11/2021,SOL,200.71,212.75,199.63,204.09,1458763.57
Solana,30/11/2021,SOL,204.1,218.28,199.55,208.53,2176734.39
Solana,01/12/2021,SOL,208.52,232.63,207.89,229.81,2589478.23
Solana,02/12/2021,SOL,229.81,243.12,220,233.6,3042712.67
Solana,03/12/2021,SOL,233.59,239.37,204.68,211.65,2867134.41
Solana,04/12/2021,SOL,211.65,212.62,169,200.67,4895759.09
Solana,05/12/2021,SOL,200.68,204.51,181.44,196.43,2482292.26
Solana,06/12/2021,SOL,196.49,197.71,176.17,193.56,2815245.83
Solana,07/12/2021,SOL,193.57,204.1,187.26,190.19,1939707.91
Solana,08/12/2021,SOL,190.24,196.27,183.5,194.61,1670677.66
Solana,09/12/2021,SOL,194.61,196.6,178.64,181.11,1664934.25
Solana,10/12/2021,SOL,181.08,184.6,167,167.39,1862906.9
Solana,11/12/2021,SOL,167.39,173.8,161.33,172.15,1541656.11
Solana,12/12/2021,SOL,172.15,176.85,167.64,172.8,976615.96
Solana,13/12/2021,SOL,172.83,172.83,148.04,155.21,2470231.82
Solana,14/12/2021,SOL,155.2,163.35,149.6,161.26,2151408.98
Solana,15/12/2021,SOL,161.25,182.64,156.81,178.52,3328550.89
Solana,16/12/2021,SOL,178.53,189,174.37,176.86,2482901.38
Solana,17/12/2021,SOL,176.89,182.5,167.88,175.51,2308612.94
Solana,18/12/2021,SOL,175.48,184.24,170.96,182.78,1218448.99
Solana,19/12/2021,SOL,182.78,189.43,177.99,179.93,1217882.6
Solana,20/12/2021,SOL,179.9,181.18,168.49,173.9,1448185.8
Solana,21/12/2021,SOL,173.9,182.54,170.27,179.63,1302766.6
Solana,22/12/2021,SOL,179.62,187.55,177.05,178.4,1379639.45
Solana,23/12/2021,SOL,178.38,193.5,175.64,190.03,1726907.3
Solana,24/12/2021,SOL,190.08,197.55,184.14,190.36,1657041.94
Solana,25/12/2021,SOL,190.37,195,189.08,193.1,1047151.86
Solana,26/12/2021,SOL,193.03,200.59,190.22,197.81,1539530.03
Solana,27/12/2021,SOL,197.85,204.75,194.71,195.67,1218339.79
Solana,28/12/2021,SOL,195.68,195.68,176.2,177.32,1997243.2
Solana,29/12/2021,SOL,177.28,180.62,170.01,170.63,1540603.75
